"Notes"	"County"	"County Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"Knox County, TN"	"47093"	"2017"	"2017"	115	461860	24.9	26.2
	"Lake County, TN"	"47095"	"2013"	"2013"	Suppressed	7731	Suppressed	Suppressed
	"Lake County, TN"	"47095"	"2014"	"2014"	Suppressed	7631	Suppressed	Suppressed
	"Lake County, TN"	"47095"	"2015"	"2015"	Suppressed	7576	Suppressed	Suppressed
	"Lake County, TN"	"47095"	"2016"	"2016"	Suppressed	7560	Suppressed	Suppressed
	"Lake County, TN"	"47095"	"2017"	"2017"	Suppressed	7468	Suppressed	Suppressed
	"Lauderdale County, TN"	"47097"	"2013"	"2013"	Suppressed	27795	Suppressed	Suppressed
	"Lauderdale County, TN"	"47097"	"2014"	"2014"	Suppressed	27382	Suppressed	Suppressed
	"Lauderdale County, TN"	"47097"	"2015"	"2015"	Suppressed	26936	Suppressed	Suppressed
	"Lauderdale County, TN"	"47097"	"2016"	"2016"	Suppressed	26773	Suppressed	Suppressed
	"Lauderdale County, TN"	"47097"	"2017"	"2017"	Suppressed	25274	Suppressed	Suppressed
	"Lawrence County, TN"	"47099"	"2013"	"2013"	Suppressed	41990	Suppressed	Suppressed
	"Lawrence County, TN"	"47099"	"2014"	"2014"	Suppressed	42274	Suppressed	Suppressed
	"Lawrence County, TN"	"47099"	"2015"	"2015"	Suppressed	42564	Suppressed	Suppressed
	"Lawrence County, TN"	"47099"	"2016"	"2016"	Suppressed	43081	Suppressed	Suppressed
	"Lawrence County, TN"	"47099"	"2017"	"2017"	Suppressed	43396	Suppressed	Suppressed
	"Lewis County, TN"	"47101"	"2013"	"2013"	Suppressed	11961	Suppressed	Suppressed
	"Lewis County, TN"	"47101"	"2014"	"2014"	Suppressed	11906	Suppressed	Suppressed
	"Lewis County, TN"	"47101"	"2015"	"2015"	Suppressed	11854	Suppressed	Suppressed
	"Lewis County, TN"	"47101"	"2016"	"2016"	Suppressed	11904	Suppressed	Suppressed
	"Lewis County, TN"	"47101"	"2017"	"2017"	Suppressed	12035	Suppressed	Suppressed
	"Lincoln County, TN"	"47103"	"2013"	"2013"	Suppressed	33633	Suppressed	Suppressed
	"Lincoln County, TN"	"47103"	"2014"	"2014"	Suppressed	33637	Suppressed	Suppressed
	"Lincoln County, TN"	"47103"	"2015"	"2015"	Suppressed	33743	Suppressed	Suppressed
	"Lincoln County, TN"	"47103"	"2016"	"2016"	Suppressed	33645	Suppressed	Suppressed
	"Lincoln County, TN"	"47103"	"2017"	"2017"	Suppressed	33751	Suppressed	Suppressed
	"Loudon County, TN"	"47105"	"2013"	"2013"	Suppressed	50448	Suppressed	Suppressed
	"Loudon County, TN"	"47105"	"2014"	"2014"	Suppressed	50771	Suppressed	Suppressed
	"Loudon County, TN"	"47105"	"2015"	"2015"	Suppressed	51130	Suppressed	Suppressed
	"Loudon County, TN"	"47105"	"2016"	"2016"	Suppressed	51454	Suppressed	Suppressed
	"Loudon County, TN"	"47105"	"2017"	"2017"	Suppressed	52152	Suppressed	Suppressed
	"McMinn County, TN"	"47107"	"2013"	"2013"	Suppressed	52341	Suppressed	Suppressed
	"McMinn County, TN"	"47107"	"2014"	"2014"	Suppressed	52626	Suppressed	Suppressed
	"McMinn County, TN"	"47107"	"2015"	"2015"	Suppressed	52639	Suppressed	Suppressed
	"McMinn County, TN"	"47107"	"2016"	"2016"	Suppressed	52850	Suppressed	Suppressed
	"McMinn County, TN"	"47107"	"2017"	"2017"	Suppressed	52877	Suppressed	Suppressed
	"McNairy County, TN"	"47109"	"2013"	"2013"	Suppressed	26140	Suppressed	Suppressed
	"McNairy County, TN"	"47109"	"2014"	"2014"	Suppressed	26267	Suppressed	Suppressed
	"McNairy County, TN"	"47109"	"2015"	"2015"	Suppressed	26066	Suppressed	Suppressed
	"McNairy County, TN"	"47109"	"2016"	"2016"	Suppressed	25935	Suppressed	Suppressed
	"McNairy County, TN"	"47109"	"2017"	"2017"	Suppressed	26004	Suppressed	Suppressed
	"Macon County, TN"	"47111"	"2013"	"2013"	Suppressed	22701	Suppressed	Suppressed
	"Macon County, TN"	"47111"	"2014"	"2014"	Suppressed	23003	Suppressed	Suppressed
	"Macon County, TN"	"47111"	"2015"	"2015"	Suppressed	23177	Suppressed	Suppressed
	"Macon County, TN"	"47111"	"2016"	"2016"	Suppressed	23450	Suppressed	Suppressed
	"Macon County, TN"	"47111"	"2017"	"2017"	Suppressed	24079	Suppressed	Suppressed
	"Madison County, TN"	"47113"	"2013"	"2013"	Suppressed	98733	Suppressed	Suppressed
	"Madison County, TN"	"47113"	"2014"	"2014"	Suppressed	98178	Suppressed	Suppressed
	"Madison County, TN"	"47113"	"2015"	"2015"	Suppressed	97610	Suppressed	Suppressed
	"Madison County, TN"	"47113"	"2016"	"2016"	Suppressed	97663	Suppressed	Suppressed
	"Madison County, TN"	"47113"	"2017"	"2017"	Suppressed	97643	Suppressed	Suppressed
	"Marion County, TN"	"47115"	"2013"	"2013"	Suppressed	28374	Suppressed	Suppressed
	"Marion County, TN"	"47115"	"2014"	"2014"	Suppressed	28407	Suppressed	Suppressed
	"Marion County, TN"	"47115"	"2015"	"2015"	Suppressed	28487	Suppressed	Suppressed
	"Marion County, TN"	"47115"	"2016"	"2016"	Suppressed	28446	Suppressed	Suppressed
	"Marion County, TN"	"47115"	"2017"	"2017"	Suppressed	28425	Suppressed	Suppressed
	"Marshall County, TN"	"47117"	"2013"	"2013"	Suppressed	31130	Suppressed	Suppressed
	"Marshall County, TN"	"47117"	"2014"	"2014"	Suppressed	31269	Suppressed	Suppressed
	"Marshall County, TN"	"47117"	"2015"	"2015"	Suppressed	31552	Suppressed	Suppressed
	"Marshall County, TN"	"47117"	"2016"	"2016"	Suppressed	31915	Suppressed	Suppressed
	"Marshall County, TN"	"47117"	"2017"	"2017"	Suppressed	32931	Suppressed	Suppressed
	"Maury County, TN"	"47119"	"2013"	"2013"	Suppressed	83761	Suppressed	Suppressed
	"Maury County, TN"	"47119"	"2014"	"2014"	Suppressed	85515	Suppressed	Suppressed
	"Maury County, TN"	"47119"	"2015"	"2015"	Suppressed	87757	Suppressed	Suppressed
	"Maury County, TN"	"47119"	"2016"	"2016"	Suppressed	89981	Suppressed	Suppressed
	"Maury County, TN"	"47119"	"2017"	"2017"	Suppressed	92163	Suppressed	Suppressed
	"Meigs County, TN"	"47121"	"2013"	"2013"	Suppressed	11649	Suppressed	Suppressed
	"Meigs County, TN"	"47121"	"2014"	"2014"	Suppressed	11701	Suppressed	Suppressed
	"Meigs County, TN"	"47121"	"2015"	"2015"	Suppressed	11830	Suppressed	Suppressed
	"Meigs County, TN"	"47121"	"2016"	"2016"	Suppressed	12005	Suppressed	Suppressed
	"Meigs County, TN"	"47121"	"2017"	"2017"	Suppressed	12068	Suppressed	Suppressed
	"Monroe County, TN"	"47123"	"2013"	"2013"	Suppressed	45265	Suppressed	Suppressed
	"Monroe County, TN"	"47123"	"2014"	"2014"	Suppressed	45233	Suppressed	Suppressed
	"Monroe County, TN"	"47123"	"2015"	"2015"	Suppressed	45771	Suppressed	Suppressed
	"Monroe County, TN"	"47123"	"2016"	"2016"	Suppressed	45970	Suppressed	Suppressed
	"Monroe County, TN"	"47123"	"2017"	"2017"	Suppressed	46240	Suppressed	Suppressed
	"Montgomery County, TN"	"47125"	"2013"	"2013"	Suppressed	184119	Suppressed	Suppressed
	"Montgomery County, TN"	"47125"	"2014"	"2014"	Suppressed	189961	Suppressed	Suppressed
	"Montgomery County, TN"	"47125"	"2015"	"2015"	Suppressed	193479	Suppressed	Suppressed
	"Montgomery County, TN"	"47125"	"2016"	"2016"	Suppressed	195734	Suppressed	Suppressed
	"Montgomery County, TN"	"47125"	"2017"	"2017"	Suppressed	200182	Suppressed	Suppressed
	"Moore County, TN"	"47127"	"2013"	"2013"	Suppressed	6301	Suppressed	Suppressed
	"Moore County, TN"	"47127"	"2014"	"2014"	Suppressed	6319	Suppressed	Suppressed
	"Moore County, TN"	"47127"	"2015"	"2015"	Suppressed	6322	Suppressed	Suppressed
	"Moore County, TN"	"47127"	"2016"	"2016"	Suppressed	6323	Suppressed	Suppressed
	"Moore County, TN"	"47127"	"2017"	"2017"	Suppressed	6384	Suppressed	Suppressed
	"Morgan County, TN"	"47129"	"2013"	"2013"	Suppressed	21915	Suppressed	Suppressed
	"Morgan County, TN"	"47129"	"2014"	"2014"	Suppressed	21660	Suppressed	Suppressed
	"Morgan County, TN"	"47129"	"2015"	"2015"	Suppressed	21498	Suppressed	Suppressed
	"Morgan County, TN"	"47129"	"2016"	"2016"	Suppressed	21554	Suppressed	Suppressed
	"Morgan County, TN"	"47129"	"2017"	"2017"	Suppressed	21636	Suppressed	Suppressed
	"Obion County, TN"	"47131"	"2013"	"2013"	Suppressed	31131	Suppressed	Suppressed
	"Obion County, TN"	"47131"	"2014"	"2014"	Suppressed	30941	Suppressed	Suppressed
	"Obion County, TN"	"47131"	"2015"	"2015"	Suppressed	30639	Suppressed	Suppressed
	"Obion County, TN"	"47131"	"2016"	"2016"	Suppressed	30578	Suppressed	Suppressed
	"Obion County, TN"	"47131"	"2017"	"2017"	Suppressed	30385	Suppressed	Suppressed
	"Overton County, TN"	"47133"	"2013"	"2013"	Suppressed	22075	Suppressed	Suppressed
	"Overton County, TN"	"47133"	"2014"	"2014"	Suppressed	22028	Suppressed	Suppressed
	"Overton County, TN"	"47133"	"2015"	"2015"	Suppressed	22129	Suppressed	Suppressed
	"Overton County, TN"	"47133"	"2016"	"2016"	Suppressed	22051	Suppressed	Suppressed
	"Overton County, TN"	"47133"	"2017"	"2017"	Suppressed	22012	Suppressed	Suppressed
	"Perry County, TN"	"47135"	"2013"	"2013"	Suppressed	7869	Suppressed	Suppressed
	"Perry County, TN"	"47135"	"2014"	"2014"	Suppressed	7822	Suppressed	Suppressed
	"Perry County, TN"	"47135"	"2015"	"2015"	Suppressed	7929	Suppressed	Suppressed
	"Perry County, TN"	"47135"	"2016"	"2016"	Suppressed	7964	Suppressed	Suppressed
	"Perry County, TN"	"47135"	"2017"	"2017"	Suppressed	7975	Suppressed	Suppressed
	"Pickett County, TN"	"47137"	"2013"	"2013"	Suppressed	5090	Suppressed	Suppressed
	"Pickett County, TN"	"47137"	"2014"	"2014"	Suppressed	5124	Suppressed	Suppressed
	"Pickett County, TN"	"47137"	"2015"	"2015"	Suppressed	5146	Suppressed	Suppressed
	"Pickett County, TN"	"47137"	"2016"	"2016"	Suppressed	5142	Suppressed	Suppressed
	"Pickett County, TN"	"47137"	"2017"	"2017"	Suppressed	5073	Suppressed	Suppressed
	"Polk County, TN"	"47139"	"2013"	"2013"	Suppressed	16690	Suppressed	Suppressed
	"Polk County, TN"	"47139"	"2014"	"2014"	Suppressed	16730	Suppressed	Suppressed
	"Polk County, TN"	"47139"	"2015"	"2015"	Suppressed	16773	Suppressed	Suppressed
	"Polk County, TN"	"47139"	"2016"	"2016"	Suppressed	16772	Suppressed	Suppressed
	"Polk County, TN"	"47139"	"2017"	"2017"	Suppressed	16757	Suppressed	Suppressed
	"Putnam County, TN"	"47141"	"2013"	"2013"	Suppressed	73525	Suppressed	Suppressed
	"Putnam County, TN"	"47141"	"2014"	"2014"	Suppressed	74165	Suppressed	Suppressed
	"Putnam County, TN"	"47141"	"2015"	"2015"	Suppressed	74553	Suppressed	Suppressed
	"Putnam County, TN"	"47141"	"2016"	"2016"	Suppressed	75931	Suppressed	Suppressed
	"Putnam County, TN"	"47141"	"2017"	"2017"	Suppressed	77674	Suppressed	Suppressed
	"Rhea County, TN"	"47143"	"2013"	"2013"	Suppressed	32513	Suppressed	Suppressed
	"Rhea County, TN"	"47143"	"2014"	"2014"	Suppressed	32641	Suppressed	Suppressed
	"Rhea County, TN"	"47143"	"2015"	"2015"	Suppressed	32526	Suppressed	Suppressed
	"Rhea County, TN"	"47143"	"2016"	"2016"	Suppressed	32442	Suppressed	Suppressed
	"Rhea County, TN"	"47143"	"2017"	"2017"	Suppressed	32691	Suppressed	Suppressed
	"Roane County, TN"	"47145"	"2013"	"2013"	Suppressed	53047	Suppressed	Suppressed
	"Roane County, TN"	"47145"	"2014"	"2014"	Suppressed	52748	Suppressed	Suppressed
	"Roane County, TN"	"47145"	"2015"	"2015"	Suppressed	52753	Suppressed	Suppressed
	"Roane County, TN"	"47145"	"2016"	"2016"	Suppressed	52874	Suppressed	Suppressed
	"Roane County, TN"	"47145"	"2017"	"2017"	Suppressed	53036	Suppressed	Suppressed
	"Robertson County, TN"	"47147"	"2013"	"2013"	Suppressed	67383	Suppressed	Suppressed
	"Robertson County, TN"	"47147"	"2014"	"2014"	Suppressed	68079	Suppressed	Suppressed
	"Robertson County, TN"	"47147"	"2015"	"2015"	Suppressed	68570	Suppressed	Suppressed
	"Robertson County, TN"	"47147"	"2016"	"2016"	Suppressed	69165	Suppressed	Suppressed
	"Robertson County, TN"	"47147"	"2017"	"2017"	Suppressed	70177	Suppressed	Suppressed
	"Rutherford County, TN"	"47149"	"2013"	"2013"	10	281029	Unreliable	Unreliable
	"Rutherford County, TN"	"47149"	"2014"	"2014"	Suppressed	288906	Suppressed	Suppressed
	"Rutherford County, TN"	"47149"	"2015"	"2015"	Suppressed	298612	Suppressed	Suppressed
	"Rutherford County, TN"	"47149"	"2016"	"2016"	14	308251	Unreliable	Unreliable
	"Rutherford County, TN"	"47149"	"2017"	"2017"	22	317157	6.9	6.7
	"Scott County, TN"	"47151"	"2013"	"2013"	Suppressed	22015	Suppressed	Suppressed
	"Scott County, TN"	"47151"	"2014"	"2014"	Suppressed	21987	Suppressed	Suppressed
	"Scott County, TN"	"47151"	"2015"	"2015"	Suppressed	21950	Suppressed	Suppressed
	"Scott County, TN"	"47151"	"2016"	"2016"	Suppressed	21947	Suppressed	Suppressed
	"Scott County, TN"	"47151"	"2017"	"2017"	Suppressed	21989	Suppressed	Suppressed
	"Sequatchie County, TN"	"47153"	"2013"	"2013"	Suppressed	14681	Suppressed	Suppressed
	"Sequatchie County, TN"	"47153"	"2014"	"2014"	Suppressed	14704	Suppressed	Suppressed
	"Sequatchie County, TN"	"47153"	"2015"	"2015"	Suppressed	14811	Suppressed	Suppressed
	"Sequatchie County, TN"	"47153"	"2016"	"2016"	Suppressed	14897	Suppressed	Suppressed
	"Sequatchie County, TN"	"47153"	"2017"	"2017"	Suppressed	14736	Suppressed	Suppressed
	"Sevier County, TN"	"47155"	"2013"	"2013"	Suppressed	93570	Suppressed	Suppressed
	"Sevier County, TN"	"47155"	"2014"	"2014"	Suppressed	95110	Suppressed	Suppressed
	"Sevier County, TN"	"47155"	"2015"	"2015"	Suppressed	95946	Suppressed	Suppressed
	"Sevier County, TN"	"47155"	"2016"	"2016"	Suppressed	96673	Suppressed	Suppressed
	"Sevier County, TN"	"47155"	"2017"	"2017"	10	97638	Unreliable	Unreliable
	"Shelby County, TN"	"47157"	"2013"	"2013"	Suppressed	939465	Suppressed	Suppressed
	"Shelby County, TN"	"47157"	"2014"	"2014"	15	938803	Unreliable	Unreliable
	"Shelby County, TN"	"47157"	"2015"	"2015"	53	938069	5.6	5.7
	"Shelby County, TN"	"47157"	"2016"	"2016"	90	934603	9.6	9.8
	"Shelby County, TN"	"47157"	"2017"	"2017"	108	936961	11.5	12.0
	"Smith County, TN"	"47159"	"2013"	"2013"	Suppressed	19074	Suppressed	Suppressed
	"Smith County, TN"	"47159"	"2014"	"2014"	Suppressed	19009	Suppressed	Suppressed
	"Smith County, TN"	"47159"	"2015"	"2015"	Suppressed	19295	Suppressed	Suppressed
	"Smith County, TN"	"47159"	"2016"	"2016"	Suppressed	19447	Suppressed	Suppressed
	"Smith County, TN"	"47159"	"2017"	"2017"	Suppressed	19636	Suppressed	Suppressed
	"Stewart County, TN"	"47161"	"2013"	"2013"	Suppressed	13362	Suppressed	Suppressed
	"Stewart County, TN"	"47161"	"2014"	"2014"	Suppressed	13279	Suppressed	Suppressed
	"Stewart County, TN"	"47161"	"2015"	"2015"	Suppressed	13259	Suppressed	Suppressed
	"Stewart County, TN"	"47161"	"2016"	"2016"	Suppressed	13182	Suppressed	Suppressed
	"Stewart County, TN"	"47161"	"2017"	"2017"	Suppressed	13355	Suppressed	Suppressed
	"Sullivan County, TN"	"47163"	"2013"	"2013"	Suppressed	156595	Suppressed	Suppressed
	"Sullivan County, TN"	"47163"	"2014"	"2014"	Suppressed	157047	Suppressed	Suppressed
	"Sullivan County, TN"	"47163"	"2015"	"2015"	Suppressed	156791	Suppressed	Suppressed
	"Sullivan County, TN"	"47163"	"2016"	"2016"	10	156667	Unreliable	Unreliable
	"Sullivan County, TN"	"47163"	"2017"	"2017"	11	157158	Unreliable	Unreliable
	"Sumner County, TN"	"47165"	"2013"	"2013"	Suppressed	168888	Suppressed	Suppressed
	"Sumner County, TN"	"47165"	"2014"	"2014"	Suppressed	172706	Suppressed	Suppressed
	"Sumner County, TN"	"47165"	"2015"	"2015"	Suppressed	175989	Suppressed	Suppressed
	"Sumner County, TN"	"47165"	"2016"	"2016"	Suppressed	180063	Suppressed	Suppressed
	"Sumner County, TN"	"47165"	"2017"	"2017"	13	183545	Unreliable	Unreliable
	"Tipton County, TN"	"47167"	"2013"	"2013"	Suppressed	61586	Suppressed	Suppressed
	"Tipton County, TN"	"47167"	"2014"	"2014"	Suppressed	61623	Suppressed	Suppressed
	"Tipton County, TN"	"47167"	"2015"	"2015"	Suppressed	61870	Suppressed	Suppressed
	"Tipton County, TN"	"47167"	"2016"	"2016"	Suppressed	61303	Suppressed	Suppressed
	"Tipton County, TN"	"47167"	"2017"	"2017"	Suppressed	61366	Suppressed	Suppressed
	"Trousdale County, TN"	"47169"	"2013"	"2013"	Suppressed	7828	Suppressed	Suppressed
	"Trousdale County, TN"	"47169"	"2014"	"2014"	Suppressed	8002	Suppressed	Suppressed
	"Trousdale County, TN"	"47169"	"2015"	"2015"	Suppressed	8042	Suppressed	Suppressed
	"Trousdale County, TN"	"47169"	"2016"	"2016"	Suppressed	8271	Suppressed	Suppressed
	"Trousdale County, TN"	"47169"	"2017"	"2017"	Suppressed	10083	Suppressed	Suppressed
	"Unicoi County, TN"	"47171"	"2013"	"2013"	Suppressed	18082	Suppressed	Suppressed
	"Unicoi County, TN"	"47171"	"2014"	"2014"	Suppressed	17963	Suppressed	Suppressed
	"Unicoi County, TN"	"47171"	"2015"	"2015"	Suppressed	17860	Suppressed	Suppressed
	"Unicoi County, TN"	"47171"	"2016"	"2016"	Suppressed	17719	Suppressed	Suppressed
	"Unicoi County, TN"	"47171"	"2017"	"2017"	Suppressed	17759	Suppressed	Suppressed
	"Union County, TN"	"47173"	"2013"	"2013"	Suppressed	19102	Suppressed	Suppressed
	"Union County, TN"	"47173"	"2014"	"2014"	Suppressed	19113	Suppressed	Suppressed
	"Union County, TN"	"47173"	"2015"	"2015"	Suppressed	19119	Suppressed	Suppressed
	"Union County, TN"	"47173"	"2016"	"2016"	Suppressed	19140	Suppressed	Suppressed
	"Union County, TN"	"47173"	"2017"	"2017"	Suppressed	19442	Suppressed	Suppressed
	"Van Buren County, TN"	"47175"	"2013"	"2013"	Suppressed	5583	Suppressed	Suppressed
	"Van Buren County, TN"	"47175"	"2014"	"2014"	Suppressed	5633	Suppressed	Suppressed
	"Van Buren County, TN"	"47175"	"2015"	"2015"	Suppressed	5677	Suppressed	Suppressed
	"Van Buren County, TN"	"47175"	"2016"	"2016"	Suppressed	5689	Suppressed	Suppressed
	"Van Buren County, TN"	"47175"	"2017"	"2017"	Suppressed	5742	Suppressed	Suppressed
	"Warren County, TN"	"47177"	"2013"	"2013"	Suppressed	39965	Suppressed	Suppressed
	"Warren County, TN"	"47177"	"2014"	"2014"	Suppressed	39969	Suppressed	Suppressed
	"Warren County, TN"	"47177"	"2015"	"2015"	Suppressed	40435	Suppressed	Suppressed
	"Warren County, TN"	"47177"	"2016"	"2016"	Suppressed	40516	Suppressed	Suppressed
	"Warren County, TN"	"47177"	"2017"	"2017"	Suppressed	40651	Suppressed	Suppressed
	"Washington County, TN"	"47179"	"2013"	"2013"	Suppressed	125546	Suppressed	Suppressed
	"Washington County, TN"	"47179"	"2014"	"2014"	Suppressed	126242	Suppressed	Suppressed
	"Washington County, TN"	"47179"	"2015"	"2015"	Suppressed	126302	Suppressed	Suppressed
	"Washington County, TN"	"47179"	"2016"	"2016"	10	127440	Unreliable	Unreliable
	"Washington County, TN"	"47179"	"2017"	"2017"	14	127806	Unreliable	Unreliable
	"Wayne County, TN"	"47181"	"2013"	"2013"	Suppressed	16939	Suppressed	Suppressed
	"Wayne County, TN"	"47181"	"2014"	"2014"	Suppressed	16913	Suppressed	Suppressed
	"Wayne County, TN"	"47181"	"2015"	"2015"	Suppressed	16748	Suppressed	Suppressed
	"Wayne County, TN"	"47181"	"2016"	"2016"	Suppressed	16713	Suppressed	Suppressed
	"Wayne County, TN"	"47181"	"2017"	"2017"	Suppressed	16583	Suppressed	Suppressed
	"Weakley County, TN"	"47183"	"2013"	"2013"	Suppressed	34450	Suppressed	Suppressed
	"Weakley County, TN"	"47183"	"2014"	"2014"	Suppressed	34373	Suppressed	Suppressed
	"Weakley County, TN"	"47183"	"2015"	"2015"	Suppressed	33960	Suppressed	Suppressed
	"Weakley County, TN"	"47183"	"2016"	"2016"	Suppressed	33507	Suppressed	Suppressed
	"Weakley County, TN"	"47183"	"2017"	"2017"	Suppressed	33337	Suppressed	Suppressed
	"White County, TN"	"47185"	"2013"	"2013"	Suppressed	26244	Suppressed	Suppressed
	"White County, TN"	"47185"	"2014"	"2014"	Suppressed	26301	Suppressed	Suppressed
	"White County, TN"	"47185"	"2015"	"2015"	Suppressed	26521	Suppressed	Suppressed
	"White County, TN"	"47185"	"2016"	"2016"	Suppressed	26653	Suppressed	Suppressed
	"White County, TN"	"47185"	"2017"	"2017"	Suppressed	26753	Suppressed	Suppressed
	"Williamson County, TN"	"47187"	"2013"	"2013"	Suppressed	198901	Suppressed	Suppressed
	"Williamson County, TN"	"47187"	"2014"	"2014"	Suppressed	205226	Suppressed	Suppressed
	"Williamson County, TN"	"47187"	"2015"	"2015"	Suppressed	211672	Suppressed	Suppressed
	"Williamson County, TN"	"47187"	"2016"	"2016"	Suppressed	219107	Suppressed	Suppressed
	"Williamson County, TN"	"47187"	"2017"	"2017"	Suppressed	226257	Suppressed	Suppressed
	"Wilson County, TN"	"47189"	"2013"	"2013"	Suppressed	121945	Suppressed	Suppressed
	"Wilson County, TN"	"47189"	"2014"	"2014"	Suppressed	125376	Suppressed	Suppressed
	"Wilson County, TN"	"47189"	"2015"	"2015"	10	128911	Unreliable	Unreliable
	"Wilson County, TN"	"47189"	"2016"	"2016"	Suppressed	132781	Suppressed	Suppressed
	"Wilson County, TN"	"47189"	"2017"	"2017"	11	136442	Unreliable	Unreliable
	"Anderson County, TX"	"48001"	"2013"	"2013"	Suppressed	57938	Suppressed	Suppressed
	"Anderson County, TX"	"48001"	"2014"	"2014"	Suppressed	57627	Suppressed	Suppressed
	"Anderson County, TX"	"48001"	"2015"	"2015"	Suppressed	57580	Suppressed	Suppressed
	"Anderson County, TX"	"48001"	"2016"	"2016"	Suppressed	57734	Suppressed	Suppressed
	"Anderson County, TX"	"48001"	"2017"	"2017"	Suppressed	57741	Suppressed	Suppressed
	"Andrews County, TX"	"48003"	"2013"	"2013"	Suppressed	16799	Suppressed	Suppressed
	"Andrews County, TX"	"48003"	"2014"	"2014"	Suppressed	17477	Suppressed	Suppressed
	"Andrews County, TX"	"48003"	"2015"	"2015"	Suppressed	18105	Suppressed	Suppressed
	"Andrews County, TX"	"48003"	"2016"	"2016"	Suppressed	17760	Suppressed	Suppressed
	"Andrews County, TX"	"48003"	"2017"	"2017"	Suppressed	17722	Suppressed	Suppressed
